Chromosome	Start	End	Strand	name	ED FOXA1	Dox FOXA1 High	Dox FOXA1 Low	Dox input	ED input	Dox H3K27ac	ED H3K27ac
chr1	17188415	17188486	+	tRNA-Gly-CCC-1-2	0.638417111639718	1.18143434991882	0.995858209722975	0.434626293662993	0.238162236017153	4.40042056215637	0.287149814515801
chr2	70476122	70476193	-	tRNA-Gly-CCC-2-1	1.82658229163586	1.97423897946961	1.89408326162997	0.239793817193376	0.289197000877972	3.56585804174741	4.80975939313967
chr16	686735	686806	-	tRNA-Gly-CCC-2-2	0.567481877013083	0.637352741403576	0.644378841585455	0.404652066513821	0.255173824304093	6.12644759300219	8.11198226007138
chr17	19764174	19764245	+	tRNA-Gly-CCC-3-1	0.283740938506541	0.544081608515248	0.478402473298292	0.284755157917134	0.35724335402573	0.64488922031602	0.0717874536289502
chr1	161413093	161413164	+	tRNA-Gly-GCC-1-1	1.48963992715934	1.50788331502797	1.59142047240044	1.55865981175694	1.70115882869395	1.47945174072499	1.32806789213558
chr1	161420466	161420537	+	tRNA-Gly-GCC-1-2	1.68471182238259	1.39906699332492	1.71834357756121	1.72351806107739	1.70115882869395	1.57428839077146	1.54343025302243
chr1	161427897	161427968	+	tRNA-Gly-GCC-1-3	1.31230184059275	1.22806991636299	1.44497073567647	1.76847940180115	1.36092706295516	1.63119038079935	1.63316457005862
chr1	161435257	161435328	+	tRNA-Gly-GCC-1-4	1.82658229163586	1.49233812621325	1.85502999850358	1.67855672035363	1.59908929897232	1.70705970083652	1.39985534576453
chr21	18827106	18827177	-	tRNA-Gly-GCC-1-5	0.372409981789836	0.528536419700526	0.536982367987879	0.209819590044204	0.35724335402573	0.170705970083652	0.215362360886851
chr1	161493636	161493707	-	tRNA-Gly-GCC-2-1	0.602949494326401	0.357539342738591	0.439349210171901	0.584497429408853	0.425289707173488	2.02950431099453	1.65111143346586
chr2	157257658	157257729	-	tRNA-Gly-GCC-2-2	0.92215805014626	1.13479878347466	0.995858209722975	0.239793817193376	0.306208589164911	0.96733383047403	1.86647379435271
chr6	27870685	27870756	-	tRNA-Gly-GCC-2-3	0.780287580892989	1.02598246177161	0.986094893941378	0.29974227149172	0.510347648608186	0.986301160483325	2.06388929183232
chr16	70812941	70813012	-	tRNA-Gly-GCC-2-4	0.407877599103153	0.559626797329969	0.429585894390303	0.464600520812165	0.374254942312669	0.170705970083652	0.215362360886851
chr16	70823409	70823480	+	tRNA-Gly-GCC-2-5	0.266007129849883	0.419720097997477	0.214792947195152	0.254780930767962	0.408278118886549	0.227607960111537	0.484565311995414
chr17	8029063	8029134	+	tRNA-Gly-GCC-2-6	0.336942364476518	0.326448965109149	0.439349210171901	0.239793817193376	0.289197000877972	0.474183250232368	0.66403394606779
chr16	70812113	70812184	-	tRNA-Gly-GCC-3-1	0.425611407759812	0.404174909182756	0.361242683919119	0.374677839364649	0.272185412591032	0.227607960111537	0.197415497479613
chr1	161450355	161450426	+	tRNA-Gly-GCC-4-1	0.354676173133177	0.202087454591378	0.429585894390303	0.524548975110509	0.425289707173488	0.341411940167305	0.376884131551989
chr16	70822596	70822667	+	tRNA-Gly-GCC-5-1	0.3014747471632	0.279813398664985	0.31242610501113	0.269768044342548	0.425289707173488	0.113803980055768	0.466618448588176
chr19	4724081	4724153	+	tRNA-Gly-TCC-1-1	0.283740938506541	0.404174909182756	0.371005999700716	0.29974227149172	0.306208589164911	2.90200149142209	3.55347895463304
chr1	145397863	145397935	-	tRNA-Gly-TCC-2-1	2.21672608208236	3.17121851820316	3.1047344185481	0.704394338005541	0.935637355781674	3.09167479151504	4.3969815347732
chr1	161417374	161417446	-	tRNA-Gly-TCC-2-2	2.51820082924556	2.59604653205847	2.645858576813	1.7085309475028	1.49701976925068	4.74183250232368	3.71500072529817
chr1	161424755	161424827	-	tRNA-Gly-TCC-2-3	2.73100653312546	2.51832058798486	2.81183494510017	1.64858249320446	1.70115882869395	5.3867217226397	3.78678817892712
chr1	161432165	161432237	-	tRNA-Gly-TCC-2-4	2.58913606387219	2.40950426628181	2.83136157666336	1.45375001673484	1.32690388638128	4.6659631822865	3.32016973033895
chr1	161439546	161439618	-	tRNA-Gly-TCC-2-5	2.89061081103539	2.58050134324375	2.85088820822656	1.72351806107739	1.82023994670253	4.79873449235156	4.00215053981398
chr1	161500902	161500974	+	tRNA-Gly-TCC-2-6	1.24136660596612	1.46124774858381	1.52307726192926	0.404652066513821	0.425289707173488	2.08640630102242	2.44077342338431
chr17	8124865	8124937	+	tRNA-Gly-TCC-3-1	0.496546642386448	0.746169063106626	0.722485367838237	0.239793817193376	0.374254942312669	6.94204278340186	7.19669222630226
chr1	161409960	161410032	-	tRNA-Gly-TCC-4-1	0.602949494326401	0.528536419700526	0.693195420493444	0.389664952939235	0.561382413469004	2.25711227110607	2.35103910634812
chr1	145396880	145396952	-	tRNA-His-GTG-1-1	1.52510754447266	1.30579586043659	1.36686420942369	0.584497429408853	0.629428766616762	6.54372885320667	8.52476011843784
chr1	146544772	146544844	+	tRNA-His-GTG-1-2	0.62068330298306	0.357539342738591	0.634615525803857	0.719381451580127	0.595405590042883	0.64488922031602	0.717874536289502
chr1	147753470	147753542	+	tRNA-His-GTG-1-3	0.532014259699765	0.621807552588855	0.605325578459064	0.704394338005541	0.765521472912279	0.758693200371788	0.520459038809889
chr1	147774844	147774916	-	tRNA-His-GTG-1-4	0.656150920296377	0.388629720368034	0.527219052206281	0.764342792303885	0.646440354903702	0.436248590213778	0.592246492438839
chr6	27125905	27125977	+	tRNA-His-GTG-1-5	1.73791324835257	1.77215152487824	1.61094710396364	0.419639180088407	0.323220177451851	1.15700713056698	0.87939630695464
chr9	14433937	14434009	-	tRNA-His-GTG-1-6	0.319208555819859	0.528536419700526	0.449112525953499	0.254780930767962	0.272185412591032	0.246575290120831	0.233309224294088
chr15	45490803	45490875	-	tRNA-His-GTG-1-7	0.656150920296377	0.621807552588855	0.624852210022259	0.194832476469618	0.34023176573879	1.02423582050191	1.52548338961519
chr15	45492610	45492682	-	tRNA-His-GTG-1-8	1.34776945790607	1.47679293739853	1.24970442004452	0.374677839364649	0.34023176573879	3.31928275162657	3.51758522781856
chr15	45493348	45493420	+	tRNA-His-GTG-1-9	0.993093284772895	0.606262363774133	0.693195420493444	0.329716498640892	0.204139059443274	2.97787081145927	3.05096677923038
chr1	149155827	149155899	-	tRNA-His-GTG-2-1	0.0532014259699765	0.0621807552588855	0.126923105160771	0.164858249320446	0.102069529721637	0.0758693200371788	0.0897343170361878
chr6	58149253	58149327	+	tRNA-Ile-AAT-1-1	0.3014747471632	0.373084531553313	0.322189420792727	0.404652066513821	0.476324472034307	0.265542620130126	0.269202951108563
chr6	27655966	27656040	+	tRNA-Ile-AAT-2-1	0.92215805014626	0.839440195994954	0.644378841585455	0.269768044342548	0.238162236017153	1.28977844063204	1.0050243508053
chr6	27242989	27243063	-	tRNA-Ile-AAT-3-1	0.425611407759812	0.357539342738591	0.371005999700716	0.539536088685095	0.374254942312669	0.265542620130126	0.233309224294088
chr17	8130308	8130382	-	tRNA-Ile-AAT-4-1	0.656150920296377	0.637352741403576	0.546745683769477	0.314729385066306	0.323220177451851	1.10010514053909	2.45872028679155
chr6	26554349	26554423	+	tRNA-Ile-AAT-5-1	0.92215805014626	0.979346895327446	0.654142157367053	0.479587634386751	0.408278118886549	0.606954560297431	0.933236897176353
chr6	27144993	27145067	-	tRNA-Ile-AAT-5-2	0.780287580892989	0.606262363774133	0.800591894091019	0.569510315834267	0.374254942312669	4.11591061201695	4.3969815347732
chr6	27205349	27205423	-	tRNA-Ile-AAT-5-3	1.18816517999614	1.19697953873355	0.800591894091019	0.464600520812165	0.476324472034307	2.29504693112466	0.538405902217127
chr14	102783428	102783502	+	tRNA-Ile-AAT-5-4	0.815755198206307	1.01043727295689	1.24970442004452	0.449613407237579	0.493336060321246	3.60379270176599	8.29145089414375
chr17	8090910	8090984	+	tRNA-Ile-AAT-5-5	1.2945680319361	1.3835218045102	1.29852099895251	0.314729385066306	0.34023176573879	1.49841907073428	1.95620811138889
chr6	26745254	26745328	-	tRNA-Ile-AAT-6-1	0.319208555819859	0.202087454591378	0.351479368137521	0.284755157917134	0.35724335402573	0.246575290120831	0.305096677923038
chr6	26721220	26721294	-	tRNA-Ile-AAT-7-1	0.549748068356424	0.202087454591378	0.429585894390303	0.284755157917134	0.459312883747367	0.265542620130126	0.323043541330276
chr6	26780831	26780905	+	tRNA-Ile-AAT-7-2	0.407877599103153	0.217632643406099	0.361242683919119	0.509561861535923	0.374254942312669	0.341411940167305	0.233309224294088
chr6	27636361	27636435	+	tRNA-Ile-AAT-8-1	1.15269756268282	1.02598246177161	1.3180476305157	0.524548975110509	0.459312883747367	0.777660530381083	0.574299629031602
chr6	27241738	27241812	+	tRNA-Ile-AAT-9-1	0.354676173133177	0.310903776294427	0.302662789229532	0.569510315834267	0.442301295460428	0.284509950139421	0.197415497479613
chrX	3756417	3756491	-	tRNA-Ile-GAT-1-1	0.0709352346266354	0.0621807552588855	0.0195266315631956	0.0599484542983439	0.119081118008577	0.0569019900278841	0.0717874536289502
chrX	3794841	3794915	-	tRNA-Ile-GAT-1-2	0.0709352346266354	0.0466355664441641	0.0390532631263912	0.0599484542983439	0.0510347648608186	0.0569019900278841	0.0358937268144751
chrX	3833270	3833344	-	tRNA-Ile-GAT-1-3	0.0532014259699765	0.0310903776294427	0.0585798946895868	0.0599484542983439	0.0680463531477581	0.0379346600185894	0.0179468634072376
chr19	39902807	39902900	-	tRNA-Ile-TAT-1-1	0.727086154923013	1.01043727295689	0.898225051906997	0.314729385066306	0.272185412591032	5.44362371266758	6.22756160231143
chr2	43037675	43037768	+	tRNA-Ile-TAT-2-1	0.514280451043106	0.481900853256362	0.507692420643086	0.269768044342548	0.255173824304093	9.08535107445217	8.72217561591745
chr6	26988124	26988218	+	tRNA-Ile-TAT-2-2	1.11722994536951	1.46124774858381	1.42544410411328	0.419639180088407	0.493336060321246	5.65226434276982	6.51471141682723
chr6	27599199	27599293	+	tRNA-Ile-TAT-2-3	0.532014259699765	0.419720097997477	0.507692420643086	0.284755157917134	0.510347648608186	0.455215920223073	0.699927672882265
chr6	28505366	28505460	+	tRNA-Ile-TAT-3-1	0.266007129849883	0.23317783222082	0.195266315631956	0.254780930767962	0.136092706295516	0.113803980055768	0.215362360886851
chr1	153643725	153643797	+	tRNA-iMet-CAT-1-1	0.975359476116236	1.19697953873355	1.41568078833168	0.449613407237579	0.510347648608186	2.97787081145927	4.66618448588176
chr6	26286753	26286825	+	tRNA-iMet-CAT-1-2	0.656150920296377	0.730623874291904	0.732248683619835	0.29974227149172	0.272185412591032	4.83666915237015	7.95046048940624
chr6	26313351	26313423	-	tRNA-iMet-CAT-1-3	1.09949613671285	1.3835218045102	1.22041447269972	0.434626293662993	0.408278118886549	0.910431840446146	1.02297121421254
chr6	26330528	26330600	-	tRNA-iMet-CAT-1-4	0.851222815519624	1.24361510517771	1.16183457801014	0.374677839364649	0.323220177451851	0.227607960111537	0.376884131551989
chr6	27300763	27300835	-	tRNA-iMet-CAT-1-5	0.638417111639718	1.07261802821577	0.986094893941378	0.374677839364649	0.510347648608186	0.265542620130126	0.323043541330276
chr6	27560599	27560671	-	tRNA-iMet-CAT-1-6	0.833489006862966	1.25916029399243	1.21065115691813	0.359690725790064	0.408278118886549	0.493150580241662	0.323043541330276
chr6	27870270	27870342	-	tRNA-iMet-CAT-1-7	0.709352346266354	0.901620951253839	0.781065262527824	0.284755157917134	0.289197000877972	0.625921890306725	1.0050243508053
chr17	80452596	80452668	-	tRNA-iMet-CAT-1-8	0.691618537609695	0.79280462955079	0.771301946746226	0.389664952939235	0.476324472034307	0.796627860390378	1.2921741653211
chr6	27745663	27745735	+	tRNA-iMet-CAT-2-1	0.46107902507313	0.419720097997477	0.468639157516694	0.269768044342548	0.408278118886549	0.208640630102242	0.233309224294088
chr5	180524473	180524555	-	tRNA-Leu-AAG-1-1	0.76255377223633	0.963801706512725	0.986094893941378	0.554523202259681	0.765521472912279	0.265542620130126	0.448671585180939
chr5	180528839	180528921	+	tRNA-Leu-AAG-1-2	0.815755198206307	0.777259440736068	0.947041630814986	0.509561861535923	0.510347648608186	0.246575290120831	0.628140219253314
chr5	180601043	180601125	-	tRNA-Leu-AAG-1-3	0.691618537609695	0.901620951253839	0.927514999251791	0.524548975110509	0.510347648608186	0.436248590213778	0.592246492438839
chr5	180614700	180614782	+	tRNA-Leu-AAG-2-1	2.85514319372207	1.94314860184017	2.08934957726193	0.539536088685095	0.306208589164911	0.986301160483325	2.26130478931193
chr6	28911398	28911480	-	tRNA-Leu-AAG-2-2	0.248273321193224	0.124361510517771	0.185502999850358	0.104909795022102	0.119081118008577	0.151738640074358	0.215362360886851
chr14	21078290	21078372	+	tRNA-Leu-AAG-2-3	0.372409981789836	0.590717174959412	0.605325578459064	0.389664952939235	0.35724335402573	0.853529850418262	0.646087082660552
chr16	22308460	22308542	+	tRNA-Leu-AAG-2-4	0.76255377223633	0.544081608515248	0.742011999401433	0.194832476469618	0.544370825182065	5.0263424524631	4.30724721773701
chr6	28956778	28956860	+	tRNA-Leu-AAG-3-1	0.141870469253271	0.10881632170305	0.048816578907989	0.029974227149172	0.102069529721637	0.0379346600185894	0.0717874536289502
chr6	28446399	28446481	-	tRNA-Leu-AAG-4-1	0.532014259699765	0.264268209850263	0.556508999551074	0.569510315834267	0.544370825182065	0.341411940167305	0.376884131551989
chr6	28863999	28864105	-	tRNA-Leu-CAA-1-1	0.248273321193224	0.248723021035542	0.253846210321543	0.134884022171274	0.238162236017153	2.18124295106889	2.70997637449287
chr6	28908829	28908934	+	tRNA-Leu-CAA-1-2	0.124136660596612	0.202087454591378	0.234319578758347	0.0749355678729299	0.0680463531477581	0.417281260204484	0.412777858366464
chr6	27573416	27573524	-	tRNA-Leu-CAA-2-1	0.798021389549648	0.481900853256362	0.556508999551074	0.389664952939235	0.493336060321246	0.341411940167305	0.717874536289502
chr6	27570347	27570454	-	tRNA-Leu-CAA-3-1	0.585215685669742	0.23317783222082	0.224556262976749	0.389664952939235	0.544370825182065	0.227607960111537	0.376884131551989
chr1	249168053	249168159	+	tRNA-Leu-CAA-4-1	0.904424241489601	0.823895007180232	0.839645157217411	0.209819590044204	0.34023176573879	1.00526849049262	1.5793239798369
chr1	161581735	161581819	-	tRNA-Leu-CAA-6-1	0.868956624176283	1.35243142688076	1.48402399880287	0.539536088685095	0.35724335402573	2.93993615144068	2.24335792590469
chr1	161411322	161411405	+	tRNA-Leu-CAG-1-1	1.01082709342955	0.668443119033019	0.771301946746226	1.07907217737019	1.02069529721637	1.49841907073428	1.32806789213558
chr1	161418740	161418823	+	tRNA-Leu-CAG-1-2	1.15269756268282	1.01043727295689	1.00562152550457	1.10904640451936	1.25885753323352	1.68809237082723	1.61521770665138
chr1	161426121	161426204	+	tRNA-Leu-CAG-1-3	0.886690432832942	0.808349818365511	0.956804946596584	1.45375001673484	1.32690388638128	1.55532106076217	1.435749072579
chr1	161433531	161433614	+	tRNA-Leu-CAG-1-4	1.13496375402617	0.730623874291904	1.07396473597576	1.12403351809395	1.17379959179883	1.65015771080864	1.52548338961519
chr1	161440912	161440995	+	tRNA-Leu-CAG-1-5	0.886690432832942	0.715078685477183	0.986094893941378	1.31886599456357	1.08874165036413	1.63119038079935	1.31012102872834
chr1	161500131	161500214	-	tRNA-Leu-CAG-1-6	0.975359476116236	1.58560925910158	1.48402399880287	0.464600520812165	0.493336060321246	2.42781824118972	1.97415497479613
chr6	26521435	26521518	+	tRNA-Leu-CAG-1-7	0.673884728953036	0.715078685477183	0.742011999401433	0.404652066513821	0.391266530599609	3.18651144156151	4.21751290070083
chr16	57333862	57333945	+	tRNA-Leu-CAG-2-1	0.372409981789836	0.715078685477183	0.546745683769477	0.239793817193376	0.238162236017153	0.853529850418262	0.753768263103977
chr16	57334391	57334474	-	tRNA-Leu-CAG-2-2	0.656150920296377	1.01043727295689	0.937278315033389	0.22480670361879	0.238162236017153	0.493150580241662	0.556352765624364
chr6	144537683	144537766	+	tRNA-Leu-TAA-1-1	0.407877599103153	0.466355664441641	0.673668788930248	0.419639180088407	0.374254942312669	5.27291774258393	4.36108780795873
chr6	27688897	27688980	-	tRNA-Leu-TAA-2-1	0.425611407759812	0.544081608515248	0.371005999700716	0.329716498640892	0.442301295460428	0.379346600185894	0.251256087701326
chr11	59319227	59319310	+	tRNA-Leu-TAA-3-1	0.336942364476518	0.34199415392387	0.410059262827108	0.209819590044204	0.306208589164911	0.246575290120831	0.66403394606779
chr6	27198333	27198416	-	tRNA-Leu-TAA-4-1	1.25910041462278	1.36797661569548	1.39615415676849	0.359690725790064	0.408278118886549	0.379346600185894	0.233309224294088
chr17	8023631	8023713	-	tRNA-Leu-TAG-1-1	1.09949613671285	1.50788331502797	1.25946773582612	0.344703612215478	0.391266530599609	0.720758540353199	0.789661989918452
chr14	21093528	21093610	+	tRNA-Leu-TAG-2-1	0.691618537609695	0.730623874291904	0.800591894091019	0.29974227149172	0.289197000877972	0.550052570269547	0.843502580140165
chr16	22207031	22207113	-	tRNA-Leu-TAG-3-1	0.833489006862966	0.761714251921347	0.605325578459064	0.29974227149172	0.442301295460428	0.739725870362494	1.70495202368757
chr19	36066749	36066822	+	tRNA-Lys-CTT-10-1	1.01082709342955	1.05707283940105	0.97633157815978	1.33385310813815	0.833567826060037	0.227607960111537	0.305096677923038
chr14	58706612	58706685	-	tRNA-Lys-CTT-1-1	1.15269756268282	1.15034397228938	0.927514999251791	0.629458770132611	0.527359236895125	0.512117910250957	1.05886494102702
chr19	52425397	52425468	-	tRNA-Lys-CTT-11-1	0.248273321193224	0.202087454591378	0.234319578758347	0.329716498640892	0.35724335402573	0.246575290120831	0.197415497479613
chr15	79152903	79152976	+	tRNA-Lys-CTT-1-2	1.25910041462278	1.41461218213964	1.15207126222854	0.404652066513821	0.255173824304093	1.46048441071569	0.610193355846077
chr1	145395521	145395594	-	tRNA-Lys-CTT-2-1	0.744819963579671	1.13479878347466	0.907988367688595	0.614471656558025	0.595405590042883	4.96944046243521	7.3582139969674
chr5	180634754	180634827	+	tRNA-Lys-CTT-2-2	0.92215805014626	0.746169063106626	0.956804946596584	0.479587634386751	0.442301295460428	2.75026285134773	2.63818892086392
chr5	180648978	180649051	-	tRNA-Lys-CTT-2-3	1.40097088387605	1.84987746895184	1.70858026177961	0.374677839364649	0.646440354903702	2.76923018135703	5.16869666128442
chr6	26556773	26556846	+	tRNA-Lys-CTT-2-4	0.727086154923013	0.870530573624396	0.839645157217411	0.464600520812165	0.510347648608186	0.493150580241662	0.66403394606779
chr16	3225691	3225764	+	tRNA-Lys-CTT-2-5	0.496546642386448	0.435265286812198	0.371005999700716	0.29974227149172	0.238162236017153	0.606954560297431	1.31012102872834
chr16	3207405	3207478	-	tRNA-Lys-CTT-3-1	0.851222815519624	0.994892084142167	1.05443810441256	0.254780930767962	0.323220177451851	4.45732255218426	4.16367231047911
chr16	3241500	3241573	+	tRNA-Lys-CTT-4-1	0.496546642386448	0.497446042071084	0.585798946895868	0.434626293662993	0.323220177451851	0.587987230288136	0.80760885332569
chr16	3230554	3230627	-	tRNA-Lys-CTT-5-1	0.496546642386448	0.295358587479706	0.322189420792727	0.344703612215478	0.442301295460428	0.265542620130126	0.466618448588176
chr1	55423541	55423614	-	tRNA-Lys-CTT-7-1	0.248273321193224	0.481900853256362	0.351479368137521	0.239793817193376	0.238162236017153	0.151738640074358	0.251256087701326
chr16	3214938	3215011	+	tRNA-Lys-CTT-8-1	0.230539512536565	0.279813398664985	0.40029594704551	0.404652066513821	0.425289707173488	0.493150580241662	0.915290033769115
chr5	26198538	26198611	-	tRNA-Lys-CTT-9-1	0.124136660596612	0.202087454591378	0.165976368287163	0.239793817193376	0.272185412591032	0.170705970083652	0.215362360886851
chr16	73512215	73512288	-	tRNA-Lys-TTT-1-1	0.673884728953036	0.528536419700526	0.48816578907989	0.374677839364649	0.425289707173488	0.170705970083652	0.323043541330276
chr12	27843305	27843378	+	tRNA-Lys-TTT-11-1	0.248273321193224	0.23317783222082	0.17573968406876	0.314729385066306	0.408278118886549	0.246575290120831	0.305096677923038
chr11	122430654	122430727	+	tRNA-Lys-TTT-2-1	0.266007129849883	0.202087454591378	0.17573968406876	0.269768044342548	0.221150647730214	0.0758693200371788	0.125628043850663
chr1	204475654	204475727	+	tRNA-Lys-TTT-3-1	1.2058989886528	1.49233812621325	1.24970442004452	0.479587634386751	0.680463531477581	1.74499436085511	3.37401032056066
chr1	204476157	204476230	-	tRNA-Lys-TTT-3-2	1.41870469253271	1.53897369265742	1.42544410411328	0.554523202259681	0.646440354903702	2.23814494109678	7.80688558214834
chr6	28918805	28918878	+	tRNA-Lys-TTT-3-3	0.230539512536565	0.124361510517771	0.126923105160771	0.14987113574586	0.0680463531477581	0.0569019900278841	0.0897343170361878
chr11	59327807	59327880	-	tRNA-Lys-TTT-3-4	0.319208555819859	0.357539342738591	0.283136157666336	0.22480670361879	0.170115882869395	1.00526849049262	1.2921741653211
chr17	8022472	8022545	+	tRNA-Lys-TTT-3-5	0.602949494326401	0.761714251921347	0.507692420643086	0.284755157917134	0.35724335402573	1.40358242068781	2.31514537953364
chr6	27559592	27559665	-	tRNA-Lys-TTT-4-1	0.727086154923013	0.68398830784774	0.683432104711846	0.404652066513821	0.34023176573879	0.32244461015801	0.412777858366464
chr11	59323901	59323974	+	tRNA-Lys-TTT-5-1	0.425611407759812	0.295358587479706	0.536982367987879	0.194832476469618	0.119081118008577	0.436248590213778	0.592246492438839
chr6	27302768	27302841	-	tRNA-Lys-TTT-6-1	0.532014259699765	0.528536419700526	0.527219052206281	0.389664952939235	0.306208589164911	0.246575290120831	0.358937268144751
chr6	28715520	28715593	+	tRNA-Lys-TTT-7-1	0.0709352346266354	0.10881632170305	0.156213052505565	0.0599484542983439	0.0510347648608186	0.113803980055768	0.0179468634072376
chr8	124169469	124169542	-	tRNA-Met-CAT-1-1	1.72017943969591	2.70486285376152	2.61656862946821	0.704394338005541	0.850579414346976	0.986301160483325	1.20243984828492
chr16	71460395	71460468	+	tRNA-Met-CAT-2-1	0.407877599103153	0.295358587479706	0.468639157516694	0.584497429408853	0.476324472034307	0.436248590213778	0.269202951108563
chr6	28912351	28912424	+	tRNA-Met-CAT-3-1	0.124136660596612	0.23317783222082	0.195266315631956	0.029974227149172	0.0680463531477581	0.113803980055768	0.125628043850663
chr6	28921041	28921114	-	tRNA-Met-CAT-3-2	0.141870469253271	0.23317783222082	0.283136157666336	0.0899226814475159	0.0680463531477581	0.0948366500464736	0.305096677923038
chr6	26735573	26735646	-	tRNA-Met-CAT-4-1	0.585215685669742	0.823895007180232	0.654142157367053	0.554523202259681	0.510347648608186	0.417281260204484	0.305096677923038
chr6	26758549	26758622	-	tRNA-Met-CAT-4-2	0.656150920296377	0.746169063106626	0.566272315332672	0.494574747961337	0.323220177451851	0.417281260204484	0.215362360886851
chr6	26766443	26766516	+	tRNA-Met-CAT-4-3	0.567481877013083	0.68398830784774	0.839645157217411	0.22480670361879	0.272185412591032	0.436248590213778	0.340990404737514
chr6	26701711	26701784	+	tRNA-Met-CAT-5-1	1.02856090208621	0.637352741403576	0.615088894240661	0.989149495922675	0.765521472912279	0.569019900278841	0.376884131551989
chr16	87417627	87417700	-	tRNA-Met-CAT-6-1	0.567481877013083	0.621807552588855	0.654142157367053	0.434626293662993	0.425289707173488	7.47312802366212	9.31442210835629
chr6	58168491	58168564	-	tRNA-Met-CAT-7-1	0.407877599103153	0.404174909182756	0.380769315482314	0.614471656558025	0.527359236895125	0.284509950139421	0.376884131551989
chr6	28758498	28758571	-	tRNA-Phe-GAA-1-1	0.0709352346266354	0.155451888147214	0.107396473597576	0.134884022171274	0.187127471156335	0.132771310065063	0.0179468634072376
chr6	28949448	28949521	-	tRNA-Phe-GAA-1-2	0.372409981789836	0.357539342738591	0.322189420792727	0.0899226814475159	0.0680463531477581	0.0948366500464736	0.215362360886851
chr11	59324969	59325042	-	tRNA-Phe-GAA-1-3	0.425611407759812	0.248723021035542	0.351479368137521	0.194832476469618	0.221150647730214	0.455215920223073	0.574299629031602
chr12	125412388	125412461	-	tRNA-Phe-GAA-1-4	0.62068330298306	0.590717174959412	0.722485367838237	0.254780930767962	0.425289707173488	1.28977844063204	1.81263320413099
chr13	95201903	95201976	-	tRNA-Phe-GAA-1-5	0.390143790446495	0.419720097997477	0.429585894390303	0.134884022171274	0.119081118008577	2.31401426113395	2.33309224294088
chr19	1383360	1383433	-	tRNA-Phe-GAA-1-6	0.319208555819859	0.559626797329969	0.390532631263912	0.209819590044204	0.136092706295516	1.40358242068781	2.45872028679155
chr11	59333852	59333925	-	tRNA-Phe-GAA-2-1	0.62068330298306	1.1658891611041	1.02514815706777	0.179845362895032	0.187127471156335	0.550052570269547	0.430724721773701
chr6	28775609	28775682	-	tRNA-Phe-GAA-3-1	0.124136660596612	0.0621807552588855	0.0781065262527824	0.0449613407237579	0.0850579414346976	0.0189673300092947	0
chr6	28791092	28791166	-	tRNA-Phe-GAA-4-1	0.0354676173133177	0.0777259440736068	0.0683432104711846	0.0449613407237579	0.102069529721637	0.0948366500464736	0
chr6	28731373	28731447	-	tRNA-Phe-GAA-6-1	0.0709352346266354	0.0621807552588855	0.136686420942369	0.0749355678729299	0.119081118008577	0.0379346600185894	0.0179468634072376
chr16	3241988	3242060	+	tRNA-Pro-AGG-1-1	0.443345216416471	0.388629720368034	0.390532631263912	0.449613407237579	0.493336060321246	0.474183250232368	0.610193355846077
chr1	167684724	167684796	-	tRNA-Pro-AGG-2-1	0.656150920296377	1.13479878347466	0.781065262527824	0.254780930767962	0.306208589164911	0.758693200371788	1.07681180443425
chr6	26555497	26555569	+	tRNA-Pro-AGG-2-2	0.638417111639718	1.05707283940105	0.810355209872617	0.314729385066306	0.34023176573879	0.739725870362494	0.574299629031602
chr7	128423503	128423575	+	tRNA-Pro-AGG-2-3	0.443345216416471	0.435265286812198	0.605325578459064	0.404652066513821	0.408278118886549	0.32244461015801	0.394830994959226
chr11	75946556	75946628	+	tRNA-Pro-AGG-2-4	0.673884728953036	0.948256517698003	0.8884617361254	0.374677839364649	0.35724335402573	1.23287645060416	1.68700516028033
chr14	21077494	21077566	-	tRNA-Pro-AGG-2-5	0.638417111639718	0.761714251921347	0.800591894091019	0.374677839364649	0.35724335402573	0.910431840446146	0.592246492438839
chr14	21081559	21081631	-	tRNA-Pro-AGG-2-6	1.84431610029252	2.9846762524265	2.54822541899703	0.404652066513821	0.391266530599609	0.64488922031602	0.66403394606779
chr16	3232634	3232706	-	tRNA-Pro-AGG-2-7	0.514280451043106	0.373084531553313	0.439349210171901	0.449613407237579	0.425289707173488	1.46048441071569	2.74587010130735
chr16	3239633	3239705	+	tRNA-Pro-AGG-2-8	0.780287580892989	0.590717174959412	0.527219052206281	0.374677839364649	0.391266530599609	1.72602703084582	2.31514537953364
chr1	167683961	167684033	+	tRNA-Pro-CGG-1-1	0.407877599103153	0.606262363774133	0.429585894390303	0.284755157917134	0.374254942312669	3.20547877157081	6.04809296823906
chr16	3222048	3222120	+	tRNA-Pro-CGG-1-2	0.407877599103153	0.419720097997477	0.351479368137521	0.239793817193376	0.289197000877972	0.455215920223073	0.789661989918452
chr17	8126150	8126222	-	tRNA-Pro-CGG-1-3	0.868956624176283	0.497446042071084	0.527219052206281	0.29974227149172	0.255173824304093	6.03161094295572	7.59152322126149
chr6	27059520	27059592	+	tRNA-Pro-CGG-2-1	0.638417111639718	0.886075762439118	1.04467478863096	0.479587634386751	0.238162236017153	0.474183250232368	0.502512175402652
